time	V(out1)
2.872414338017175e+01	1.907628e+00
2.872414338667029e+01	1.748299e+00
2.872414339310553e+01	1.489149e+00
2.872414339808321e+01	1.233744e+00
2.872414340296813e+01	9.650376e-01
2.872414341019078e+01	5.927140e-01
2.872414341831276e+01	2.817147e-01
2.872414342666924e+01	1.150299e-01
2.872414343317223e+01	6.103670e-02
2.872414344054347e+01	3.459304e-02
2.872414345528596e+01	1.638026e-02
2.872414346810010e+01	1.236805e-02
2.872414348366080e+01	1.156373e-02
2.872414350372273e+01	1.133591e-02
2.872414353652662e+01	1.129704e-02
2.872414358264506e+01	1.129068e-02
2.872414367488195e+01	1.129131e-02
2.872414385935573e+01	1.129186e-02
2.872414422830330e+01	1.129512e-02
2.872414496619842e+01	1.130024e-02
2.872414644198867e+01	1.131073e-02
2.872414939356918e+01	1.133149e-02
2.872416710305221e+01	1.145944e-02
2.872419071569625e+01	1.163913e-02
2.872423794098433e+01	1.202940e-02
2.872433239156049e+01	1.291736e-02
2.872443239156049e+01	1.400121e-02
2.872453239156049e+01	1.527628e-02
2.872463239156050e+01	1.674743e-02
2.872473239156050e+01	1.844422e-02
2.872483239156050e+01	2.035264e-02
2.872493239156051e+01	2.251773e-02
2.872503239156051e+01	2.490173e-02
2.872513239156051e+01	2.753647e-02
2.872523239156052e+01	3.037510e-02
2.872533239156052e+01	3.346045e-02
2.872543239156052e+01	3.671547e-02
2.872553239156053e+01	4.019752e-02
2.872563239156053e+01	4.379913e-02
2.872573239156053e+01	4.760292e-02
2.872583239156054e+01	5.148219e-02
2.872593239156054e+01	5.556156e-02
2.872603239156054e+01	5.964435e-02
2.872613239156055e+01	6.390018e-02
2.872623239156055e+01	6.809934e-02
2.872633239156055e+01	7.247991e-02
2.872643239156056e+01	7.678720e-02
2.872653239156056e+01	8.131202e-02
2.872663239156056e+01	8.569700e-02
2.872673239156057e+01	9.031558e-02
2.872683239156057e+01	9.479018e-02
2.872693239156057e+01	9.955154e-02
2.872703239156058e+01	1.041485e-01
2.872713239156058e+01	1.090099e-01
2.872723239156058e+01	1.137603e-01
2.872733239156059e+01	1.186663e-01
2.872743239156059e+01	1.234441e-01
2.872753239156059e+01	1.278947e-01
2.872763239156060e+01	1.323034e-01
2.872773239156060e+01	1.359225e-01
2.872783239156060e+01	1.394503e-01
2.872793239156061e+01	1.417151e-01
2.872803239156061e+01	1.439144e-01
2.872813239156061e+01	1.449873e-01
2.872823239156062e+01	1.459924e-01
2.872833239156062e+01	1.462059e-01
2.872843239156062e+01	1.463499e-01
2.872853239156063e+01	1.460487e-01
2.872863239156063e+01	1.456791e-01
2.872873239156063e+01	1.451163e-01
2.872883239156064e+01	1.444890e-01
2.872903239156064e+01	1.432137e-01
2.872923239156065e+01	1.419570e-01
2.872953239156066e+01	1.403647e-01
2.872971810584638e+01	1.395326e-01
2.872990382013210e+01	1.387943e-01
2.873008953441782e+01	1.381500e-01
2.873027524870354e+01	1.375996e-01
2.873046096298926e+01	1.371432e-01
2.873064667727498e+01	1.367806e-01
2.873083239156070e+01	1.365120e-01
2.873130382013215e+01	1.360155e-01
2.873177524870359e+01	1.356086e-01
2.873224667727504e+01	1.352913e-01
2.873271810584648e+01	1.350637e-01
2.873318953441792e+01	1.349258e-01
2.873366096298937e+01	1.348776e-01
2.873413239156081e+01	1.349190e-01
2.873433239156082e+01	1.348423e-01
2.873453239156083e+01	1.346701e-01
2.873473239156083e+01	1.345599e-01
2.873518953441799e+01	1.346579e-01
2.873564667727515e+01	1.347344e-01
2.873610382013231e+01	1.347897e-01
2.873656096298946e+01	1.348235e-01
2.873701810584662e+01	1.348360e-01
2.873747524870378e+01	1.348272e-01
2.873793239156094e+01	1.347969e-01
2.876153239156172e+01	1.347501e-01
2.877614667727649e+01	1.347311e-01
2.879076096299126e+01	1.347123e-01
2.880537524870604e+01	1.346938e-01
2.881998953442081e+01	1.346755e-01
2.883460382013558e+01	1.346575e-01
2.884921810585035e+01	1.346398e-01
2.886383239156512e+01	1.346224e-01
2.886393239156512e+01	1.346223e-01
2.887854667727989e+01	1.346051e-01
2.889316096299466e+01	1.345882e-01
2.890777524870943e+01	1.345716e-01
2.892238953442421e+01	1.345553e-01
2.893700382013898e+01	1.345393e-01
2.895161810585375e+01	1.345235e-01
2.896623239156852e+01	1.345080e-01
2.896633239156852e+01	1.345079e-01
2.898094667728329e+01	1.344927e-01
2.899556096299806e+01	1.344778e-01
2.901017524871283e+01	1.344631e-01
2.902478953442760e+01	1.344487e-01
2.903940382014238e+01	1.344345e-01
2.905401810585715e+01	1.344206e-01
2.906863239157192e+01	1.344070e-01
2.906873239157192e+01	1.344069e-01
2.907821810585795e+01	1.343982e-01
2.908770382014398e+01	1.343896e-01
2.909718953443001e+01	1.343811e-01
2.910667524871604e+01	1.343726e-01
2.911616096300207e+01	1.343643e-01
2.912564667728810e+01	1.343561e-01
2.913513239157412e+01	1.343480e-01
2.914026096300287e+01	1.343437e-01
2.914538953443161e+01	1.343394e-01
2.915051810586035e+01	1.343351e-01
2.915564667728909e+01	1.343309e-01
2.916077524871783e+01	1.343267e-01
2.916590382014657e+01	1.343225e-01
2.917103239157532e+01	1.343184e-01
2.917113239157532e+01	1.343183e-01
2.917868953443271e+01	1.343112e-01
2.918624667729011e+01	1.343052e-01
2.919380382014750e+01	1.343004e-01
2.920136096300489e+01	1.342968e-01
2.920891810586229e+01	1.342943e-01
2.921647524871968e+01	1.342929e-01
2.922403239157708e+01	1.342927e-01
2.922717524872004e+01	1.342936e-01
2.923031810586300e+01	1.342973e-01
2.923346096300596e+01	1.343040e-01
2.923660382014892e+01	1.343135e-01
2.923974667729188e+01	1.343260e-01
2.924288953443484e+01	1.343413e-01
2.924603239157781e+01	1.343596e-01
2.924808953443502e+01	1.343743e-01
2.925014667729223e+01	1.343943e-01
2.925220382014944e+01	1.344196e-01
2.925426096300665e+01	1.344501e-01
2.925631810586386e+01	1.344860e-01
2.925837524872107e+01	1.345271e-01
2.926043239157828e+01	1.345735e-01
2.926198953443548e+01	1.346137e-01
2.926354667729267e+01	1.346629e-01
2.926510382014987e+01	1.347210e-01
2.926666096300706e+01	1.347882e-01
2.926821810586426e+01	1.348642e-01
2.926977524872145e+01	1.349493e-01
2.927133239157865e+01	1.350433e-01
2.927353239157872e+01	1.352042e-01
2.927384667729302e+01	1.352330e-01
2.927416096300731e+01	1.352617e-01
2.927447524872161e+01	1.352903e-01
2.927478953443590e+01	1.353188e-01
2.927510382015020e+01	1.353473e-01
2.927541810586450e+01	1.353757e-01
2.927573239157879e+01	1.354041e-01
2.927583239157880e+01	1.368397e-01
2.927593239157880e+01	1.396386e-01
2.927603239157880e+01	1.420886e-01
2.927613239157881e+01	1.441273e-01
2.927623239157881e+01	1.459985e-01
2.927643239157882e+01	1.493646e-01
2.927663239157882e+01	1.523580e-01
2.927693239157883e+01	1.561641e-01
2.927717524872170e+01	1.588883e-01
2.927741810586456e+01	1.614075e-01
2.927766096300743e+01	1.637216e-01
2.927790382015029e+01	1.658307e-01
2.927814667729316e+01	1.677346e-01
2.927838953443602e+01	1.694334e-01
2.927863239157889e+01	1.709271e-01
2.927923239157891e+01	1.740611e-01
2.927983239157893e+01	1.768407e-01
2.928043239157895e+01	1.792658e-01
2.928103239157897e+01	1.813364e-01
2.928163239157899e+01	1.830526e-01
2.928223239157901e+01	1.844144e-01
2.928283239157903e+01	1.854217e-01
2.928464667729337e+01	1.875007e-01
2.928646096300772e+01	1.890293e-01
2.928827524872207e+01	1.900073e-01
2.929008953443641e+01	1.904348e-01
2.929190382015076e+01	1.903118e-01
2.929371810586510e+01	1.896383e-01
2.929553239157945e+01	1.884143e-01
2.929890382015099e+01	1.859724e-01
2.930227524872253e+01	1.831927e-01
2.930564667729407e+01	1.800750e-01
2.930901810586561e+01	1.766196e-01
2.931238953443715e+01	1.728262e-01
2.931576096300869e+01	1.686950e-01
2.931913239158023e+01	1.642260e-01
2.932108953443744e+01	1.616238e-01
2.932304667729465e+01	1.589477e-01
2.932500382015186e+01	1.561976e-01
2.932696096300906e+01	1.533736e-01
2.932891810586627e+01	1.504756e-01
2.933087524872348e+01	1.475037e-01
2.933283239158069e+01	1.444578e-01
2.933391810586644e+01	1.427299e-01
2.933500382015219e+01	1.409629e-01
2.933608953443794e+01	1.391568e-01
2.933717524872369e+01	1.373117e-01
2.933826096300944e+01	1.354275e-01
2.933934667729519e+01	1.335043e-01
2.934043239158094e+01	1.315420e-01
2.934123239158097e+01	1.300650e-01
2.934203239158099e+01	1.285452e-01
2.934283239158102e+01	1.269826e-01
2.934363239158105e+01	1.253772e-01
2.934443239158107e+01	1.237290e-01
2.934523239158110e+01	1.220380e-01
2.934603239158113e+01	1.203041e-01
2.934661810586686e+01	1.190004e-01
2.934720382015259e+01	1.176443e-01
2.934778953443833e+01	1.162359e-01
2.934837524872406e+01	1.147750e-01
2.934896096300979e+01	1.132618e-01
2.934954667729553e+01	1.116962e-01
2.935013239158126e+01	1.100783e-01
2.935051810586699e+01	1.089879e-01
2.935090382015272e+01	1.078300e-01
2.935128953443844e+01	1.066046e-01
2.935167524872417e+01	1.053116e-01
2.935206096300990e+01	1.039512e-01
2.935244667729562e+01	1.025232e-01
2.935283239158135e+01	1.010276e-01
2.935307524872422e+01	1.000640e-01
2.935331810586708e+01	9.903463e-02
2.935356096300995e+01	9.793947e-02
2.935380382015281e+01	9.677854e-02
2.935404667729568e+01	9.555183e-02
2.935428953443854e+01	9.425935e-02
2.935453239158141e+01	9.290110e-02
2.935483239158142e+01	9.102294e-02
2.935513239158143e+01	8.890135e-02
2.935533239158143e+01	8.730708e-02
2.935553239158144e+01	8.551648e-02
2.935563239158144e+01	8.453085e-02
2.935573239158145e+01	8.345542e-02
2.935583239158145e+01	8.229561e-02
2.935593239158145e+01	8.099288e-02
2.935603239158146e+01	7.956105e-02
2.935613239158146e+01	7.783529e-02
2.935623239158146e+01	7.581237e-02
2.935633239158147e+01	7.235121e-02
2.935643239158147e+01	6.584812e-02
2.935653239158147e+01	6.074479e-02
2.935653258689398e+01	6.214451e-02
2.935653263572210e+01	6.283840e-02
2.935653273337835e+01	6.443169e-02
2.935653292869085e+01	6.852148e-02
2.935653297751898e+01	7.018777e-02
2.935653307517523e+01	7.519897e-02
2.935653309958929e+01	7.726137e-02
2.935653314841742e+01	8.336096e-02
2.935653316062445e+01	8.566862e-02
2.935653318503851e+01	9.204630e-02
2.935653319114203e+01	9.420174e-02
2.935653320334906e+01	9.967402e-02
2.935653320640082e+01	1.013370e-01
2.935653321250433e+01	1.057836e-01
2.935653322471136e+01	1.167063e-01
2.935653322505621e+01	1.170797e-01
2.935653322574591e+01	1.179329e-01
2.935653322712530e+01	1.197422e-01
2.935653322988408e+01	1.239127e-01
2.935653323540165e+01	1.349406e-01
2.935653324445053e+01	1.581622e-01
2.935653325151830e+01	1.753179e-01
2.935653325957436e+01	1.870546e-01
2.935653326496982e+01	1.896061e-01
2.935653327041543e+01	1.897145e-01
2.935653327688540e+01	1.881875e-01
2.935653328328102e+01	1.843562e-01
2.935653328959204e+01	1.811771e-01
2.935653329590706e+01	1.827417e-01
2.935653330306055e+01	1.892467e-01
2.935653331736753e+01	2.028646e-01
2.935653332999041e+01	2.097095e-01
2.935653334423196e+01	2.121517e-01
2.935653336435704e+01	2.129243e-01
2.935653339522609e+01	2.130906e-01
2.935653344414970e+01	2.131119e-01
2.935653354199692e+01	2.131467e-01
2.935653373769137e+01	2.132158e-01
2.935653412908027e+01	2.133538e-01
2.935653491185806e+01	2.136298e-01
2.935653960852477e+01	2.152846e-01
2.935683874185826e+01	3.167182e-01
2.935713787519176e+01	4.130465e-01
2.935743700852525e+01	5.042698e-01
2.935773614185874e+01	5.903879e-01
2.935803527519223e+01	6.714008e-01
2.935833440852573e+01	7.473086e-01
2.935863354185922e+01	8.181112e-01
2.935909068471638e+01	9.178162e-01
2.935954782757354e+01	1.010443e+00
2.936000497043069e+01	1.095991e+00
2.936046211328785e+01	1.174461e+00
2.936091925614501e+01	1.245852e+00
2.936137639900217e+01	1.310165e+00
2.936183354185933e+01	1.367399e+00
2.936229068471648e+01	1.420209e+00
2.936274782757364e+01	1.469293e+00
2.936320497043080e+01	1.514650e+00
2.936366211328796e+01	1.556281e+00
2.936411925614512e+01	1.594187e+00
2.936457639900227e+01	1.628366e+00
2.936503354185943e+01	1.658819e+00
2.936540497043087e+01	1.681979e+00
2.936577639900231e+01	1.703766e+00
2.936614782757376e+01	1.724181e+00
2.936651925614520e+01	1.743223e+00
2.936689068471664e+01	1.760893e+00
2.936726211328808e+01	1.777190e+00
2.936763354185952e+01	1.792115e+00
2.936773354185952e+01	1.795964e+00
2.936774604185952e+01	1.796465e+00
2.936777104185952e+01	1.797476e+00
2.936783663784566e+01	1.799977e+00
2.936783691388081e+01	1.799988e+00
2.936783746595111e+01	1.800009e+00
2.936783857009172e+01	1.800051e+00
2.936814415890844e+01	1.811190e+00
2.936844974772516e+01	1.821775e+00
2.936875533654188e+01	1.831806e+00
2.936906092535861e+01	1.841282e+00
2.936936651417533e+01	1.850204e+00
2.936967210299205e+01	1.858573e+00
2.936997769180877e+01	1.866386e+00
2.937007769180877e+01	1.868870e+00
2.937056340609450e+01	1.880084e+00
2.937104912038023e+01	1.890492e+00
2.937153483466597e+01	1.900095e+00
2.937202054895170e+01	1.908891e+00
2.937250626323743e+01	1.916882e+00
2.937299197752316e+01	1.924068e+00
2.937347769180889e+01	1.930448e+00
2.937396340609462e+01	1.936334e+00
2.937444912038035e+01	1.941802e+00
2.937493483466608e+01	1.946851e+00
2.937542054895181e+01	1.951482e+00
2.937590626323754e+01	1.955694e+00
2.937639197752327e+01	1.959487e+00
2.937687769180900e+01	1.962862e+00
2.937737769180902e+01	1.966062e+00
2.937787769180903e+01	1.969031e+00
2.937837769180905e+01	1.971769e+00
2.937887769180907e+01	1.974276e+00
2.937937769180908e+01	1.976552e+00
2.937987769180910e+01	1.978597e+00
2.938037769180912e+01	1.980411e+00
2.938089197752342e+01	1.982127e+00
2.938140626323772e+01	1.983716e+00
2.938192054895202e+01	1.985181e+00
2.938243483466633e+01	1.986519e+00
2.938294912038063e+01	1.987731e+00
2.938346340609493e+01	1.988817e+00
2.938397769180924e+01	1.989778e+00
2.938452054895211e+01	1.990707e+00
2.938506340609499e+01	1.991566e+00
2.938560626323786e+01	1.992354e+00
2.938614912038074e+01	1.993071e+00
2.938669197752361e+01	1.993718e+00
2.938723483466649e+01	1.994294e+00
2.938777769180936e+01	1.994800e+00
2.938837769180938e+01	1.995308e+00
2.938897769180940e+01	1.995776e+00
2.938957769180942e+01	1.996202e+00
2.939017769180944e+01	1.996588e+00
2.939077769180946e+01	1.996932e+00
2.939137769180948e+01	1.997234e+00
2.939197769180950e+01	1.997496e+00
2.939267769180952e+01	1.997771e+00
2.939337769180955e+01	1.998021e+00
2.939407769180957e+01	1.998248e+00
2.939477769180959e+01	1.998449e+00
2.939547769180962e+01	1.998626e+00
2.939617769180964e+01	1.998779e+00
2.939687769180966e+01	1.998908e+00
2.939767769180969e+01	1.999040e+00
2.939847769180972e+01	1.999159e+00
2.939927769180974e+01	1.999265e+00
2.940007769180977e+01	1.999358e+00
2.940087769180980e+01	1.999438e+00
2.940167769180982e+01	1.999506e+00
2.940247769180985e+01	1.999560e+00
2.940283483466700e+01	1.999584e+00
2.940319197752416e+01	1.999604e+00
2.940354912038131e+01	1.999622e+00
2.940390626323847e+01	1.999637e+00
2.940426340609562e+01	1.999649e+00
2.940462054895278e+01	1.999658e+00
2.940497769180993e+01	1.999665e+00
2.940516340609565e+01	1.999666e+00
2.940534912038137e+01	1.999665e+00
2.940553483466709e+01	1.999662e+00
2.940572054895281e+01	1.999655e+00
2.940590626323853e+01	1.999646e+00
2.940609197752426e+01	1.999634e+00
2.940627769180998e+01	1.999619e+00
2.940647769180998e+01	1.999596e+00
2.940667769180999e+01	1.999563e+00
2.940687769181000e+01	1.999519e+00
2.940697769181000e+01	1.999490e+00
2.940707769181000e+01	1.999454e+00
2.940717769181001e+01	1.999406e+00
2.940727769181001e+01	1.999344e+00
2.940732144181001e+01	1.999300e+00
2.940733394181000e+01	1.999277e+00
2.940735972306000e+01	1.999208e+00
2.940736519181001e+01	1.999178e+00
2.940736675431001e+01	1.999163e+00
2.940736987931001e+01	1.999123e+00
2.940737066056001e+01	1.999108e+00
2.940737222306002e+01	1.999068e+00
2.940737261368501e+01	1.999054e+00
2.940737339493501e+01	1.998995e+00
2.940737495743502e+01	1.998781e+00
2.940737519915532e+01	1.998716e+00
2.940737525958539e+01	1.998692e+00
2.940737538044554e+01	1.998623e+00
2.940737562216584e+01	1.998432e+00
2.940737568259592e+01	1.998345e+00
2.940737580345607e+01	1.998071e+00
2.940737583367111e+01	1.997944e+00
2.940737589410119e+01	1.997528e+00
2.940737590920870e+01	1.997326e+00
2.940737593942374e+01	1.996656e+00
2.940737594697750e+01	1.996346e+00
2.940737596208502e+01	1.995361e+00
2.940737596586190e+01	1.994966e+00
2.940737597341566e+01	1.993172e+00
2.940737598604802e+01	1.987574e+00
2.940737598829286e+01	1.985232e+00
2.940737599278255e+01	1.973177e+00
2.940737599831271e+01	1.930146e+00
2.940737600433515e+01	1.812132e+00
2.940737601072360e+01	1.586491e+00
2.940737601576424e+01	1.342954e+00
2.940737602080292e+01	1.067854e+00
2.940737602616381e+01	7.831597e-01
2.940737603688559e+01	3.498516e-01
2.940737604900750e+01	9.961045e-02
2.940737605675285e+01	4.379185e-02
2.940737606524144e+01	2.448345e-02
2.940737608159034e+01	1.379619e-02
2.940737609538419e+01	1.180627e-02
2.940737611209077e+01	1.140237e-02
2.940737613770086e+01	1.130237e-02
2.940737617696655e+01	1.128446e-02
2.940737625549794e+01	1.129260e-02
2.940737641256072e+01	1.129467e-02
2.940737672668627e+01	1.129721e-02
2.940737735493737e+01	1.130139e-02
2.940737861143958e+01	1.131027e-02
2.940738112444399e+01	1.132790e-02
2.940738615045282e+01	1.136362e-02
2.940739620247047e+01	1.143635e-02
2.940741630650578e+01	1.158733e-02
2.940745651457640e+01	1.191229e-02
2.940753693071763e+01	1.264011e-02
2.940763693071763e+01	1.368242e-02
2.940773693071763e+01	1.489982e-02
2.940783693071764e+01	1.631540e-02
2.940793693071764e+01	1.794373e-02
2.940803693071764e+01	1.979588e-02
2.940813693071765e+01	2.188016e-02
2.940823693071765e+01	2.419999e-02
2.940833693071765e+01	2.675486e-02
2.940843693071766e+01	2.953906e-02
2.940853693071766e+01	3.254309e-02
2.940863693071766e+01	3.575300e-02
2.940873693071767e+01	3.915234e-02
2.940883693071767e+01	4.272141e-02
2.940893693071767e+01	4.643985e-02
2.940903693071768e+01	5.028494e-02
2.940913693071768e+01	5.423499e-02
2.940923693071768e+01	5.826613e-02
2.940933693071769e+01	6.235689e-02
2.940943693071769e+01	6.648301e-02
2.940953693071769e+01	7.062364e-02
2.940963693071770e+01	7.475422e-02
2.940973693071770e+01	7.885441e-02
2.940983693071770e+01	8.289930e-02
2.940993693071771e+01	8.686892e-02
2.941003693071771e+01	9.073866e-02
2.941013693071771e+01	9.448926e-02
2.941023693071772e+01	9.809814e-02
2.941033693071772e+01	1.015479e-01
2.941043693071772e+01	1.048205e-01
2.941053693071773e+01	1.079022e-01
2.941063693071773e+01	1.107825e-01
2.941073693071773e+01	1.134525e-01
2.941083693071774e+01	1.159109e-01
2.941093693071774e+01	1.181549e-01
2.941103693071774e+01	1.201918e-01
2.941113693071775e+01	1.220245e-01
2.941123693071775e+01	1.236667e-01
2.941133693071775e+01	1.251256e-01
2.941143693071776e+01	1.264183e-01
2.941153693071776e+01	1.275547e-01
2.941163693071776e+01	1.285522e-01
2.941173693071777e+01	1.294216e-01
2.941183693071777e+01	1.301790e-01
2.941203693071778e+01	1.314027e-01
2.941223693071778e+01	1.323137e-01
2.941253693071779e+01	1.332528e-01
2.941283693071780e+01	1.338419e-01
2.941307978786067e+01	1.341032e-01
2.941332264500353e+01	1.343201e-01
2.941356550214640e+01	1.344926e-01
2.941380835928926e+01	1.346208e-01
2.941405121643213e+01	1.347045e-01
2.941429407357499e+01	1.347438e-01
2.941453693071786e+01	1.347388e-01
2.942199407357525e+01	1.347566e-01
2.942945121643264e+01	1.347680e-01
2.943690835929003e+01	1.347730e-01
2.944436550214742e+01	1.347716e-01
2.945182264500481e+01	1.347637e-01
2.945927978786220e+01	1.347495e-01
2.946673693071959e+01	1.347289e-01
2.946683693071959e+01	1.347288e-01
2.948145121643437e+01	1.347091e-01
2.949606550214914e+01	1.346897e-01
2.951067978786391e+01	1.346707e-01
2.952529407357868e+01	1.346521e-01
2.953990835929345e+01	1.346338e-01
2.955452264500822e+01	1.346159e-01
2.956913693072299e+01	1.345984e-01
2.956923693072299e+01	1.345983e-01
2.958385121643776e+01	1.345811e-01
2.959846550215254e+01	1.345642e-01
2.961307978786731e+01	1.345476e-01
2.962769407358208e+01	1.345314e-01
2.964230835929685e+01	1.345155e-01
2.965692264501162e+01	1.344999e-01
2.967153693072639e+01	1.344846e-01
2.967163693072639e+01	1.344845e-01
2.968625121644116e+01	1.344695e-01
2.970086550215593e+01	1.344547e-01
2.971547978787071e+01	1.344403e-01
2.973009407358548e+01	1.344261e-01
2.974470835930025e+01	1.344123e-01
2.975932264501502e+01	1.343987e-01
2.977393693072979e+01	1.343853e-01
2.977403693072979e+01	1.343852e-01
2.978865121644456e+01	1.343720e-01
2.980326550215933e+01	1.343591e-01
2.981787978787411e+01	1.343466e-01
2.983249407358888e+01	1.343344e-01
2.984710835930365e+01	1.343225e-01
2.986172264501842e+01	1.343110e-01
2.987633693073319e+01	1.342998e-01
2.987643693073319e+01	1.342998e-01
2.988185121644766e+01	1.342949e-01
2.988726550216212e+01	1.342915e-01
2.989267978787659e+01	1.342898e-01
2.989809407359105e+01	1.342896e-01
2.990350835930552e+01	1.342910e-01
2.990892264501998e+01	1.342939e-01
2.991433693073445e+01	1.342984e-01
2.991707978787740e+01	1.343020e-01
2.991982264502035e+01	1.343092e-01
2.992256550216329e+01	1.343197e-01
2.992530835930624e+01	1.343337e-01
2.992805121644919e+01	1.343512e-01
2.993079407359214e+01	1.343721e-01
2.993353693073509e+01	1.343965e-01
2.993542264502086e+01	1.344165e-01
2.993730835930664e+01	1.344425e-01
2.993919407359242e+01	1.344746e-01
2.994107978787819e+01	1.345128e-01
2.994296550216397e+01	1.345569e-01
2.994485121644975e+01	1.346071e-01
2.994673693073553e+01	1.346633e-01
2.994816550216414e+01	1.347116e-01
2.994959407359276e+01	1.347696e-01
2.995102264502138e+01	1.348373e-01
2.995245121645000e+01	1.349148e-01
2.995387978787862e+01	1.350020e-01
2.995530835930724e+01	1.350990e-01
2.995673693073586e+01	1.352057e-01
2.995709407359301e+01	1.352442e-01
2.995745121645017e+01	1.352808e-01
2.995780835930732e+01	1.353156e-01
2.995816550216448e+01	1.353486e-01
2.995852264502163e+01	1.353797e-01
2.995887978787879e+01	1.354090e-01
2.995923693073594e+01	1.354364e-01
2.995983693073596e+01	1.354660e-01
2.995993693073596e+01	1.355746e-01
2.996003693073597e+01	1.363719e-01
2.996013693073597e+01	1.378702e-01
2.996023693073597e+01	1.395578e-01
2.996043693073598e+01	1.428521e-01
2.996063693073599e+01	1.459135e-01
2.996083693073599e+01	1.487349e-01
2.996113693073600e+01	1.525444e-01
2.996136550216458e+01	1.550872e-01
2.996159407359316e+01	1.574555e-01
2.996182264502174e+01	1.596491e-01
2.996205121645032e+01	1.616682e-01
2.996227978787890e+01	1.635126e-01
2.996250835930748e+01	1.651825e-01
2.996273693073606e+01	1.666778e-01
2.996326550216465e+01	1.696581e-01
2.996379407359323e+01	1.723272e-01
2.996432264502182e+01	1.746850e-01
2.996485121645041e+01	1.767316e-01
2.996537978787900e+01	1.784669e-01
2.996590835930759e+01	1.798910e-01
2.996643693073618e+01	1.810038e-01
2.996803693073623e+01	1.834024e-01
2.996963693073629e+01	1.852653e-01
2.997123693073634e+01	1.865926e-01
2.997283693073639e+01	1.873842e-01
2.997443693073645e+01	1.876401e-01
2.997603693073650e+01	1.873603e-01
2.997763693073655e+01	1.865449e-01
2.997883693073659e+01	1.860134e-01
2.998206550216527e+01	1.838676e-01
2.998529407359395e+01	1.813741e-01
2.998852264502263e+01	1.785329e-01
2.999175121645131e+01	1.753439e-01
2.999497978787998e+01	1.718072e-01
2.999820835930866e+01	1.679228e-01
3.000143693073734e+01	1.636907e-01
3.000336550216598e+01	1.611547e-01
3.000529407359461e+01	1.585408e-01
3.000722264502325e+01	1.558488e-01
3.000915121645188e+01	1.530789e-01
3.001107978788052e+01	1.502309e-01
3.001300835930915e+01	1.473050e-01
3.001493693073779e+01	1.443010e-01
3.001600835930925e+01	1.425927e-01
3.001707978788072e+01	1.408437e-01
3.001815121645218e+01	1.390540e-01
3.001922264502365e+01	1.372236e-01
3.002029407359511e+01	1.353525e-01
3.002136550216657e+01	1.334408e-01
3.002243693073804e+01	1.314884e-01
3.002320835930949e+01	1.300524e-01
3.002397978788095e+01	1.285731e-01
3.002475121645240e+01	1.270504e-01
3.002552264502386e+01	1.254844e-01
3.002629407359531e+01	1.238750e-01
3.002706550216676e+01	1.222223e-01
3.002783693073822e+01	1.205262e-01
3.002839407359538e+01	1.192722e-01
3.002895121645254e+01	1.179679e-01
3.002950835930970e+01	1.166133e-01
3.003006550216686e+01	1.152083e-01
3.003062264502402e+01	1.137531e-01
3.003117978788119e+01	1.122475e-01
3.003173693073835e+01	1.106917e-01
3.003212264502407e+01	1.095768e-01
3.003250835930980e+01	1.084016e-01
3.003289407359553e+01	1.071659e-01
3.003327978788126e+01	1.058698e-01
3.003366550216698e+01	1.045133e-01
3.003405121645271e+01	1.030963e-01
3.003443693073844e+01	1.016190e-01
3.003466550216702e+01	1.007128e-01
3.003489407359559e+01	9.974146e-02
3.003512264502417e+01	9.870496e-02
3.003535121645275e+01	9.760329e-02
3.003557978788133e+01	9.643644e-02
3.003580835930991e+01	9.520443e-02
3.003603693073849e+01	9.390724e-02
3.003633693073850e+01	9.200249e-02
3.003663693073851e+01	8.987534e-02
3.003683693073852e+01	8.827426e-02
3.003703693073852e+01	8.647431e-02
3.003723693073853e+01	8.439976e-02
3.003733693073853e+01	8.321472e-02
3.003743693073854e+01	8.191621e-02
3.003753693073854e+01	8.042727e-02
3.003763693073854e+01	7.874241e-02
3.003773693073855e+01	7.659226e-02
3.003783693073855e+01	7.390121e-02
3.003793693073855e+01	7.135126e-02
3.003794943073855e+01	7.044358e-02
3.003797443073855e+01	6.803619e-02
3.003798064449188e+01	6.747170e-02
3.003799307199854e+01	6.601544e-02
3.003799647014488e+01	6.554017e-02
3.003799763522363e+01	6.553116e-02
3.003799782940342e+01	6.557503e-02
3.003799831485290e+01	6.581323e-02
3.003799850903269e+01	6.605024e-02
3.003799889739227e+01	6.678855e-02
3.003799899448217e+01	6.710846e-02
3.003799918866196e+01	6.804294e-02
3.003799923720690e+01	6.836759e-02
3.003799933429680e+01	6.951092e-02
3.003799952847659e+01	7.326949e-02
3.003799957702154e+01	7.545768e-02
3.003799967411143e+01	8.359464e-02
3.003799969838391e+01	8.710647e-02
3.003799970445203e+01	8.835545e-02
3.003799971658827e+01	9.165502e-02
3.003799974086074e+01	1.004963e-01
3.003799974692886e+01	1.038171e-01
3.003799975906510e+01	1.128431e-01
3.003799976209916e+01	1.158082e-01
3.003799976816728e+01	1.242880e-01
3.003799977761383e+01	1.433456e-01
3.003799978657662e+01	1.664794e-01
3.003799979363954e+01	1.821286e-01
3.003799980142601e+01	1.906410e-01
3.003799980663926e+01	1.920758e-01
3.003799981174773e+01	1.917810e-01
3.003799982018009e+01	1.883571e-01
3.003799982924098e+01	1.835422e-01
3.003799983578040e+01	1.848508e-01
